,ETF 1 ,ETF 2,ETF 3,ETF 4,ETF 5,ETF 6,ETF 7,ETF 8,ETF 9,ETF 10,ETF 11,ETF 12,ETF 13,ETF 14,ETF 15,ETF 16,ETF 17,ETF 18,ETF 19,ETF 20,ETF 21,ETF 22,ETF 23,ETF 24,ETF 25,ETF 26,ETF 27,ETF 28,ETF 29,ETF 30,ETF 31,ETF 32,ETF 33,ETF 34,ETF 35,ETF 36,ETF 37,ETF 38,ETF 39,ETF 40,ETF 41,ETF 42,ETF 43,ETF 44,ETF 45,ETF 46,ETF 47,ETF 48,ETF 49,ETF 50,ETF 51,ETF 52,ETF 53,ETF 54,ETF 55,ETF 56,ETF 57,ETF 58,ETF 59,ETF 60,ETF 61,ETF 62,ETF 63,ETF 64,ETF 65,ETF 66,ETF 67,ETF 68,ETF 69,ETF 70,ETF 71,ETF 72,ETF 73,ETF 74,ETF 75,ETF 76,ETF 77,ETF 78,ETF 79,ETF 80,ETF 81,ETF 82,ETF 83,ETF 84,ETF 85,ETF 86,ETF 87,ETF 88,ETF 89,ETF 90,ETF 91,ETF 92,ETF 93,ETF 94,ETF 95,ETF 96,ETF 97,ETF 98,ETF 99,ETF 100,ETF 101,ETF 102,ETF 103,ETF 104,ETF 105
Dates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2020,122.2226975,117.6168449,105.3357683,116.254783,95.97069659,126.9961688,104.8548543,135.9069586,122.7649443,111.9387297,123.245988,153.1071507,146.9316808,107.5931312,108.9645047,125.5412793,123.908036,117.3953574,123.2503178,110.4680932,104.3109273,116.2913874,127.3888351,109.0422225,112.0449545,108.8045728,108.9035606,118.138729,126.5275703,106.3865263,103.0102253,117.4186125,124.4446216,115.1669596,103.3105438,106.5618744,97.52814717,113.4365355,107.7799402,124.9550542,118.9381953,96.66382628,101.5043022,113.6628097,120.4835577,99.914159,113.3661838,104.2104484,101.2295439,123.9217028,107.594152,111.6930602,160.3074643,119.3340659,107.1178307,101.005099,104.6505451,125.8246145,119.5444997,107.0400373,115.1153132,128.2729591,119.2235163,99.40031865,100.3488572,106.40119,123.0113858,116.6552876,135.2452888,107.7563781,107.9582127,102.7814359,103.8145327,151.4777345,138.0981848,114.282254,121.6648265,104.5828369,96.32662334,122.5733932,105.6132234,114.3448508,124.4699438,123.6013257,123.7680136,105.0046645,108.9063315,114.5984099,107.0419088,112.0133427,108.8211398,114.2237128,107.2388847,117.3901033,106.963129,135.8293055,111.1453231,113.0576384,107.3637568,124.4404732,122.0420661,113.3293699,107.6406708,108.4755245,121.8261883
12/06/2020,123.8450749,118.1812924,104.6271806,116.6071215,96.4205858,128.3468044,104.9118241,135.5355747,125.8820273,111.7881339,123.1628959,154.3136242,148.393289,107.9066596,108.8904382,127.1406657,124.055056,118.1215471,124.830659,109.8760679,104.431866,116.6860304,129.0004924,109.3502713,111.8467477,109.1705399,109.2210957,120.1254048,127.8310521,105.6881578,104.6680938,118.9560796,126.0680714,114.5416098,103.3893355,105.8130051,97.60027558,113.3174796,107.9566181,125.0948458,119.0215941,95.83633077,101.5433648,111.7321701,120.0864119,99.91485367,113.1672059,104.2178482,103.2531847,124.079632,107.9092835,114.1054109,162.4868803,119.490883,106.1603659,100.894156,104.7110744,127.4213202,120.0946238,107.4363308,114.923776,129.6847636,119.7983921,99.39910023,100.3711043,106.9241278,126.0572673,117.4951802,135.5596635,107.9291276,108.2788032,102.7817789,102.0508676,152.6671575,139.3151815,113.7966142,122.1709202,104.647436,97.16718358,124.1486775,104.8297629,112.4873244,125.9005198,125.5789288,123.3458392,105.0423297,108.2213412,115.4342065,107.438792,112.6232428,108.7316338,115.1262576,108.1481283,117.8410628,106.5645242,135.6716928,110.0420738,113.3685725,108.8284611,124.0326749,124.2580297,112.6319217,107.5192449,108.8469308,122.2995113
15/06/2020,124.8773536,118.5671987,102.3960388,116.5644885,95.78127841,129.9986708,104.7948085,133.7333855,126.6161793,111.2744264,123.2261796,156.1199359,150.241838,107.5816625,108.9029877,128.3390473,124.5953288,118.1208017,126.0208219,109.9470199,104.1710773,116.7221271,130.0276745,109.0507009,111.4918434,109.1913991,108.620698,120.2182208,129.5042336,103.4821929,105.8795411,119.9231174,127.2810852,114.6783427,103.2159399,105.1827686,96.82570321,113.4371461,107.986776,125.6369872,118.6171098,92.985794,101.4841997,108.6828509,120.068955,99.92358663,112.8079849,104.2252479,104.1509972,124.6607869,107.5838198,115.3146459,163.8883744,119.1172113,106.1041267,100.3761774,104.5965284,128.3625362,120.4833453,107.1157993,114.949184,131.3423664,119.7949597,99.39522993,100.3571352,106.4039207,126.9226337,117.5049475,135.3447819,107.9666375,107.9662912,102.7827923,99.86458798,154.4542146,141.879813,113.9468302,122.4799649,104.5390152,96.72566721,125.2434647,102.5567815,109.4225805,126.9113497,125.8015877,123.8965988,104.9162562,107.5631545,115.6457038,107.1200033,112.4664629,108.7799043,115.4468337,108.9891909,118.0204421,104.8289321,134.371388,107.1187368,113.8461354,109.5906875,124.617497,125.7017709,110.3500992,107.0243768,108.5516706,122.5935057
16/06/2020,127.246754,121.1694331,104.9210821,119.2063224,98.59392784,132.002674,105.2859622,134.4683346,129.4434084,112.6485175,124.184918,158.8758499,153.1121524,110.6758244,109.207866,130.7373547,127.1183152,120.8018994,128.3800328,109.9018135,104.1212076,119.3189864,132.5196523,112.2216256,115.2764518,110.5885682,112.3001698,123.2613493,131.5114889,106.0131056,108.1444842,122.1817603,129.6780307,114.4620407,104.2744383,105.4793505,99.79977669,115.0956874,108.1090132,128.1478089,122.0531415,95.63377963,101.7719387,113.1933201,119.6739913,99.97489275,116.6370552,104.2844458,106.0685473,127.1593262,110.6783076,117.6797898,167.4075446,122.4957612,108.7975762,102.8213304,105.0699089,130.8206227,123.1409439,110.4143598,114.9394117,133.3586813,122.3654482,99.3940115,100.4812308,109.4252502,129.6800598,120.1550368,139.408693,108.0771683,111.0884345,102.7831352,102.7395085,157.1790343,144.6713421,114.4095293,125.1356363,105.0091912,100.0671658,127.5626512,105.1247431,113.932703,129.2452859,128.9363946,126.2115389,105.4035485,107.9467458,118.4614209,110.4180387,112.5027059,108.5687482,118.016374,111.7368891,120.7391144,106.8717821,136.3494273,111.4923959,115.1010337,110.7195217,127.0450364,127.7217314,113.3813398,108.3348607,111.9269619,125.0201081
17/06/2020,126.7885889,121.1055404,105.4234385,119.2056177,98.75910049,131.9158074,105.2130787,134.820172,129.1497354,112.6320819,124.187123,159.4046025,150.5516929,111.5213023,109.3466483,130.3692951,127.40156,120.7927065,127.9828112,109.9154068,103.8752679,119.3333354,132.3906178,113.0666403,115.9001287,110.4907558,113.1881069,123.3611781,131.4627265,106.5285788,106.9754344,121.746405,129.3046513,114.5075958,104.3748508,105.3458886,99.1531145,115.1436151,108.1232696,128.4957377,123.0497575,96.44810109,101.7279418,112.9262189,119.8682,99.97618284,117.2666626,104.3288442,104.877006,127.4818138,111.5203802,116.3859761,167.4631105,123.5943744,109.4823468,102.5222988,105.00408,130.4382537,123.1052136,111.0962177,114.9736148,133.2488401,122.7757496,99.3927214,100.4608315,110.3866335,129.4633465,120.2972047,139.4970005,108.1208022,111.9056426,102.7834782,104.2164673,157.7021024,146.0464796,114.4088086,125.28514,104.9442143,100.43559,127.1577343,105.7542635,113.6251368,128.761672,129.1482349,128.4318712,105.3611753,107.7275392,118.3671389,111.0975773,112.729348,108.6581459,117.9275991,110.8890085,120.6569587,107.4904501,136.8459073,111.0671079,114.6717054,110.1313606,129.1708874,127.152062,113.7770795,108.3188233,112.5998446,125.1211439
18/06/2020,126.8671636,120.9873258,105.5547849,119.0932217,98.30803268,131.9316862,105.0859324,134.4409695,129.2643387,112.6229085,124.3495955,159.8768547,151.6460097,110.715913,109.3029303,130.4645273,127.2139296,120.7375988,128.114863,109.985085,103.9821982,119.2459409,132.4071716,112.2753222,114.9454153,110.0814115,112.5867416,123.2737248,131.5049159,106.6398869,106.9926843,121.8188676,129.4491247,115.0322913,104.181448,104.9751613,98.63759488,115.0553916,108.3579916,128.4191725,122.4852517,96.09898855,101.6129924,113.1475141,120.1977,99.9677476,116.3138226,104.3362439,104.6062372,127.35766,110.7144702,116.3201927,168.2842502,123.0679263,108.662626,102.2776365,104.8800842,130.4340519,122.9579799,110.4201877,115.1412098,133.3225797,122.6605451,99.3914313,100.421659,109.5642773,129.6399139,120.1883977,139.632994,108.3373558,111.0807812,102.7838056,103.2112585,158.1692459,146.7753025,114.3727359,125.1340514,104.823327,99.33328065,127.2854166,105.7637235,113.7704944,128.669248,129.0273818,128.1840599,105.2295218,107.5399139,118.0103965,110.4250322,112.8885879,108.7765491,117.8486881,110.7131986,120.5217067,107.5527321,137.661553,110.7166369,114.2531402,110.5559901,128.9722357,127.2080628,114.1980963,108.305077,111.956488,124.7986218
19/06/2020,126.1669702,120.640073,106.2027022,118.8596213,99.39066278,131.7098495,105.0959401,135.6333073,128.9647079,112.990798,124.5961524,159.8367806,152.2218863,111.4115751,109.3533742,129.8282732,127.282813,120.6070099,127.4693366,109.8438701,103.920935,119.0355932,131.8048694,112.9408772,115.3013574,110.04296,113.3606627,123.3153889,131.2351309,107.3088575,106.0387397,121.1608563,128.8974989,115.1225553,104.1136817,105.2494995,98.30497298,114.6585383,108.4743539,128.5356398,123.5600541,96.47362582,101.6314958,112.8698423,120.1562398,99.97796913,116.7800617,104.3584431,104.1692068,127.4165996,111.4118923,115.0963148,167.0124097,124.1773514,108.9945775,102.0741187,104.8922156,129.8499937,122.6635125,110.8631039,115.1544024,133.1436077,122.915227,99.3901412,100.4395453,110.021597,129.423944,120.1427387,139.0837214,108.4369994,111.7559771,102.7841486,103.2582432,158.1153751,146.4212046,114.3270946,124.8699107,104.8391179,99.46267359,126.6187027,106.3786238,113.5427775,127.9267855,129.1601222,129.0866994,105.2415537,107.6567647,119.0653348,110.8662078,113.0648833,108.7796878,117.611955,110.2481061,120.1715583,108.2087693,139.8379216,110.7071911,112.9181167,110.3565403,129.9824252,126.24344,114.8775472,108.6624817,112.3589744,124.5427199
22/06/2020,126.9864892,121.1327012,106.1757024,119.2623442,98.63265334,132.1890169,105.1140276,137.7521501,129.0522721,113.1047004,124.3796572,161.7800242,152.6314994,110.582267,109.3611664,130.6822745,127.5778811,120.8961639,128.3100197,110.1228756,103.8390329,119.4531049,132.8430873,112.1241239,114.6673031,109.9804325,112.5038503,123.1033558,131.7061912,107.240412,105.9298362,121.9121919,129.7483911,115.383837,103.8704761,105.6424705,98.09998421,114.9033662,108.7675508,128.9138919,122.6807177,96.13851073,101.647532,112.7260649,120.0951404,99.98035085,116.1380477,104.3806423,103.8968545,127.7321589,110.585318,115.2783666,170.1981848,123.2941321,108.8120283,101.8140273,104.9174362,130.7659986,123.1606572,110.1521068,115.1480504,133.6336682,122.9406892,99.38634257,100.4528492,109.3446129,129.5068378,120.3938187,139.8084316,108.756131,110.9039036,102.785162,103.5701789,160.0378201,148.9102035,114.5282768,125.4922263,104.8736463,99.02807135,127.440758,106.2410237,113.3814641,128.7770248,128.9244885,127.8922,105.2541087,107.9119254,118.6372439,110.1546154,112.7887145,108.9123774,117.9128033,110.6795951,120.6121138,108.3291812,140.2214458,110.4672467,113.146135,110.6473399,128.5243128,126.8786075,114.7143576,108.7541239,111.6658897,125.0186817
23/06/2020,127.5338108,122.1306697,107.645051,120.3588215,99.82523016,132.4911819,104.9755613,138.303362,128.6364186,113.3707275,124.2690759,163.0495119,155.0181378,112.0442628,109.3847069,131.2444019,128.5849167,121.7510045,128.8310632,110.4225946,103.8503797,120.5287436,133.2632982,113.5937147,117.1059732,109.9966173,114.5238829,123.186684,132.0221,108.8002962,105.7552581,122.3947231,130.3572434,115.6293131,103.9633051,106.1614888,99.18654662,115.191848,108.5176715,129.8866472,124.0865092,97.4023969,101.5949459,113.9988347,120.0842298,99.98848837,118.6078932,104.4102412,103.8913124,128.753118,112.0473214,115.4237021,171.3403717,124.7402657,111.0837091,102.7346333,104.7837991,131.5349384,124.1900608,111.8888047,115.0840418,133.9048146,123.5611455,99.38505247,100.4254284,110.9642666,129.0711808,121.1681134,140.7603864,108.4925837,112.3678202,102.785505,104.7324723,161.2935943,148.5526678,114.6917849,126.403512,104.7483013,100.8692045,127.9871867,107.8457847,114.6419027,129.4626819,129.0100066,128.8187458,105.0731941,108.3937427,119.1545204,111.8901782,112.2513005,108.773194,118.5835471,111.6304779,121.6378045,109.9360571,141.4495114,111.005653,113.1325815,110.9346858,129.732632,127.3930949,116.3860899,108.9809384,113.4545455,126.1272227
24/06/2020,124.2370481,119.0770103,107.2619705,117.6613182,96.72264465,129.13234,105.0322439,138.0805317,125.9557205,113.1757938,123.9210518,159.7417637,152.7675333,108.9108389,109.3437776,127.872152,125.5211435,119.2123223,125.5025416,110.2009896,103.9406868,117.8301856,129.8243603,110.4298553,113.0868374,109.3603844,110.9579431,120.7243776,128.6756385,108.4102691,102.6030842,119.2902876,126.97619,115.4755901,103.900702,105.635056,96.55815388,113.2945842,108.7404871,126.8486343,120.9048439,97.14632615,101.615094,112.8972571,120.2784385,99.98977847,114.5372272,104.417641,100.7030489,125.6915279,108.9115049,111.5538441,167.3890227,121.597082,107.4245857,100.4621398,104.8366665,128.2784991,121.0956896,108.5494493,115.129483,130.5757827,121.3322861,99.38383405,100.434889,107.7282522,126.4089154,118.7951072,138.2518648,108.6803032,109.2103865,102.785848,104.1783336,158.0215357,145.994912,114.437955,123.3135932,104.8035317,97.51288991,124.6700201,107.4751245,113.5787614,125.9950932,126.5526999,126.3061467,105.1166136,108.1661144,115.9871573,108.5513471,112.6668656,108.9358632,115.8759124,108.4325409,118.6805578,109.1762166,141.7686771,110.6698114,110.9994937,109.0778165,126.8892926,123.7667941,116.4358354,108.8068182,110.0606061,122.9428122
25/06/2020,125.6029881,119.8066589,106.6169119,118.1482499,97.11612934,130.8738752,105.0551302,137.3377639,128.0445813,113.013158,123.9091448,161.3250477,152.1251511,109.7419551,109.334673,129.4107957,126.307649,119.907256,126.9340561,110.0229205,103.9504927,118.3709644,131.3417885,111.233891,113.8713627,109.0498074,111.7492812,122.1360064,130.4115313,107.7336685,103.7293208,120.5978023,128.5105165,115.6922982,103.6687369,105.2494995,96.3139701,113.7018167,108.8638601,127.6863507,121.7132913,96.4785661,101.6146828,111.297658,120.3395378,99.97786989,115.3320971,104.417641,101.6309468,126.4782238,109.7432453,112.7447209,169.5622646,122.3948154,107.6491462,100.5752869,104.8625894,129.7869658,121.8885336,109.4294539,115.1671064,132.3524442,122.1580545,99.38254395,100.4293457,108.7725216,128.5162015,119.5701861,139.1508351,108.8441643,110.0203664,102.7861754,102.2529516,159.5875803,147.9579208,114.2412168,124.0415652,104.8308069,98.37616799,126.0465445,106.7759441,111.938894,127.1732689,128.0882416,126.8500904,105.1709316,107.8048729,117.2000815,109.429036,113.1724645,109.0975583,116.7488657,108.874257,119.2836309,108.8025245,141.5545865,109.3576618,110.6897555,110.2313445,127.7482029,125.3800116,115.6738798,108.6670638,110.955711,123.7408761
26/06/2020,122.5610868,117.8309909,106.0340325,116.4108689,97.30824146,127.9488993,105.0520131,136.6379984,125.0719517,113.0846337,124.2717587,157.2929907,148.3403869,109.2833637,109.3733877,126.3664536,124.6302846,118.169698,123.894838,110.0164685,103.9602985,116.579175,128.251753,110.7958399,113.0442904,108.6756474,111.2372579,120.2450343,127.4566716,107.1421198,101.4265525,117.6963465,125.3944875,115.8447012,103.6711034,104.700823,95.55131138,112.670914,108.9320089,126.0805492,121.5678646,95.85279835,101.6161905,112.2466062,120.6603094,99.98312951,114.4941358,104.4324404,99.32782823,124.7841044,109.2834633,110.4033989,166.197444,122.2454371,107.0893575,99.46144916,104.8616955,126.4717005,119.9418458,108.9632263,115.3913808,129.6156328,120.8098641,99.38125385,100.4363672,108.5748638,125.5851817,117.8944114,137.7302618,108.9084245,109.5543622,102.7865184,102.8018791,155.5990875,147.1569032,114.3233712,122.0937911,104.8307314,97.6254914,123.0445634,106.2272637,112.8661915,123.8616649,126.1935918,126.4190656,105.1454728,107.5444487,115.7705637,108.9674626,113.2952973,109.1895535,114.9240481,107.4142075,117.4356656,107.8932071,141.3877798,110.4178294,109.2271693,108.4005505,127.141521,121.6197673,115.4320276,108.7335044,110.5081585,121.3765592
29/06/2020,124.3716834,118.9149319,105.5734465,117.2543672,98.35837582,129.8665028,104.9651025,138.5144644,126.4229026,112.9730246,124.2466951,159.0830178,152.9277509,109.7702652,109.4128407,128.1413761,125.6080189,119.0539062,125.6673323,110.052383,104.020441,117.4535686,130.0026316,111.3130228,114.3632477,108.2087013,112.2666262,120.8765959,129.388647,106.6625525,104.0524981,119.4090041,127.0756328,115.8554977,103.6055422,104.782383,95.9776171,113.2231506,108.9134051,127.0085438,121.7909565,95.7045902,101.5800061,109.905088,120.7170445,99.99096933,115.8458788,104.4620394,101.4908121,125.7727834,109.7690758,112.6273598,167.994073,122.4078107,107.9890308,100.0727374,104.7797766,128.2700954,121.0119081,109.767469,115.3879605,131.5151934,121.4951187,99.37745522,100.4289761,109.5351226,126.8899223,118.6970054,138.0305073,108.8930292,110.0556569,102.7875317,101.5734099,157.3652914,146.4143289,114.3903119,123.1672592,104.752608,98.66359811,124.830829,105.8918635,110.4722761,125.7737055,126.808129,126.7054321,105.04852,107.6306899,116.761798,109.7688053,112.8420131,109.1910688,115.9548234,108.7982838,118.4333732,107.5942534,140.8256278,108.4584748,110.4485823,109.9448621,127.3763544,123.8198476,114.5089046,108.6143695,111.3846154,122.5598271
30/06/2020,126.2950764,120.3041834,105.7315546,118.4449189,97.47324574,132.4650285,104.9734695,138.2408131,128.5438438,113.0974382,124.4426837,162.2197073,154.0870617,109.8711067,109.4602498,130.2843582,127.3738009,120.2527601,127.6660702,110.0264076,104.1700034,118.6766883,132.3867977,111.4515035,115.1000374,108.2223729,112.3379063,122.4466308,131.998963,106.805727,105.4142073,121.2388767,129.2197497,115.6774404,103.6304974,104.5896048,96.75477539,114.2336,108.9276224,128.8255995,122.1182969,95.68976938,101.6047687,110.4486578,120.5708425,99.99841219,116.5922591,104.4768388,103.0837562,127.5550867,109.8723976,114.2100961,171.2539359,122.7684419,107.9488304,100.6311257,104.7943981,130.3962351,122.5470809,109.9481322,115.3869833,134.2028451,122.9739677,99.37616512,100.4459755,109.3254977,129.0570554,120.0000453,140.3047197,108.8955809,110.1487727,102.7878747,102.998669,160.4567801,149.7421617,114.4904425,124.8324027,104.7705899,98.58951818,126.7846575,106.0320436,111.0937452,127.7597467,128.6387345,126.5102146,105.0538384,107.3584429,118.8793191,109.9523857,112.8723523,109.0873198,117.2568554,109.9434827,119.7672375,107.7188175,143.0479668,109.2407422,111.5559861,110.7229754,127.1844289,125.4970894,115.0308281,108.7312133,111.5617716,123.9068918
01/07/2020,126.9320047,120.827945,106.4125071,118.9649705,97.28702662,132.9203776,104.7366904,138.4714621,128.8538014,113.5335544,124.7419403,164.1745626,156.3270859,110.1072991,109.4507351,130.9576757,127.7680818,120.6680309,128.3795672,110.0542831,104.3875529,119.2205611,132.9054823,111.7341171,114.6289071,108.5086727,112.1427731,122.6574263,132.4429002,107.4717803,104.5870397,121.8381752,129.9486838,115.6808925,103.6482457,105.2791577,95.97835593,114.4988812,108.3894811,129.2342563,122.3163691,96.86143715,101.5344101,109.4822637,120.3046239,99.98799218,116.1153182,104.4768388,102.0695607,127.9870451,110.1100377,113.9240147,171.4391554,123.0886114,108.4650728,100.7038632,104.5642844,131.1567713,123.0128075,109.8840259,115.3532688,134.6652533,123.3012896,99.37487502,100.4314891,109.1601269,129.4295198,120.3984113,140.0498054,108.3684864,110.4034593,102.7882489,103.6670436,162.3904416,151.2857536,114.6503474,125.1900493,104.5475529,98.28825981,127.455874,106.8026041,110.2048364,128.4251381,128.923665,127.0465287,104.7674267,107.9297405,119.7227602,109.8865299,112.4826985,108.748193,117.6020911,109.7128845,120.2490502,108.5160272,145.3294105,108.00508,112.5732987,110.7229754,127.7461735,126.0533318,115.4789421,109.1481855,111.5446775,124.3429702
