Start Date,01/01/2018,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,SPTR500N Index,XNDX Index,RU20INTR Index,SX5T Index,TUKXG Index,NDUEEGF Index,NKYTR Index,IBOXIG Index,IBOXHY Index,QW5A Index,IBOXXMJA Index,JPEICORE Index,BCOMGCTR Index,BCOMTR Index
,S&P 500,Nasdaq 100,US Small Caps,Euro Stoxx 50,UK FTSE,MSCI EM,Japan ,US IG,US HY,EU IG,EU HY,EM Bond,Gold,Commodity
Dates,,,,,,,,,,,,,,
06/01/2022,8633.02,18568.46,11421.5796,9553.25,7379.29,600.937,47865.37,343.7751,329.6465,240.8038,214.1241,619.674,420.6528,215.256
07/01/2022,8599.15,18364.74,11284.2696,9511.32,7413.88,605.396,47849.73,342.3228,328.7438,240.6373,214.1073,618.724,422.5817,216.3284
10/01/2022,8586.76,18390.94,11239.6262,9367.17,7374.22,608.44,47849.73,341.6664,328.0912,240.4487,214.0134,615.312,422.9139,215.4161
11/01/2022,8665.41,18661.48,11357.9967,9460,7419.91,613.76,47419.46,342.6718,329.4633,240.2343,213.9097,615.892,427.5439,219.489
12/01/2022,8689.92,18733.29,11265.367,9537.01,7479.68,625.77,48332.11,342.4034,330.2161,240.4581,213.9395,616.632,429.6123,223.0197
13/01/2022,8566.81,18251,11179.8885,9536.48,7493.28,623.859,47867.48,343.0297,330.0016,240.6178,214.0067,614.92,428.2282,220.0946
14/01/2022,8573.95,18387.6,11195.5875,9439.9,7472.58,620.977,47254.46,340.2061,329.3103,240.1012,213.8171,611.146,427.0792,221.1529
17/01/2022,8573.95,18387.6,11195.5875,9506.09,7540.22,619.471,47606.03,340.3005,329.4547,239.7061,213.6685,611.146,427.0792,221.1529
18/01/2022,8416.38,17915.49,10852.7697,9408.15,7492.98,613.139,47477.88,337.3182,327.7122,239.5314,213.3325,605.003,426.1223,222.3965
19/01/2022,8334.94,17723.6,10679.7215,9431.27,7518.85,612.292,46150.49,338.625,328.2398,239.4592,213.1643,607.646,433.3089,225.2129
20/01/2022,8243.39,17486.41,10479.3173,9500.49,7515.15,620.16,46664.13,338.5293,327.9629,239.7715,213.1749,609.771,433.1701,225.8312
21/01/2022,8087.53,17005.79,10292.6068,9345.71,7425.1,614.514,46242.95,339.6968,326.6529,240.1131,212.994,612.273,430.6363,225.0369
24/01/2022,8109.94,17089.63,10528.7244,8961.65,7229.94,603.582,46354.03,338.3223,325.4527,240.2108,212.5025,609.33,433.0139,223.4527
25/01/2022,8011.26,16665.08,10376.1072,9014.48,7303.57,597.798,45586.13,338.1044,325.6411,239.9169,212.0318,608.53,435.552,225.5912
26/01/2022,7999.32,16692.92,10233.4006,9205.32,7400.98,598.293,45384.49,336.0021,325.8241,239.8493,212.2739,610.058,430.1539,227.753
27/01/2022,7956.62,16493.1,9999.6184,9250.35,7484.74,588.729,43971.39,336.5898,323.4486,239.4447,212.0095,610.683,421.4686,226.8174
28/01/2022,8151.01,17026.54,10192.8787,9144.12,7397.31,588.308,44893.2,336.3382,322.3208,238.9656,211.3915,610.164,419.4985,228.8661
31/01/2022,8305.05,17586.58,10503.3638,9227.42,7395.62,596.752,45371.48,336.443,322.8829,238.2356,210.7078,610.699,421.8062,230.397
01/02/2022,8362.08,17692.38,10618.9476,9337.61,7466.38,599.61,45500.07,336.7538,324.4455,237.9723,210.6348,611.324,423.0065,231.9168
02/02/2022,8440.93,17833.8,10509.6268,9332.3,7513.16,599.23,46264.81,337.4642,325.2343,237.954,210.92,614.1,425.0756,235.5391
03/02/2022,8235.32,17081.98,10310.6946,9153.21,7459.5,597.819,45773.67,335.0905,323.5988,236.3312,210.4147,612.252,423.6226,233.5573
04/02/2022,8278.76,17314.38,10369.787,9032.86,7447.17,603.177,46107.51,331.7332,321.5688,234.4168,208.452,608.341,424.4943,234.058
07/02/2022,8248.24,17169.48,10423.1149,9107.98,7503.72,602.304,45786.37,332.0167,321.4283,233.2971,207.0338,606.291,427.7901,233.6842
08/02/2022,8317.59,17376.6,10593.1805,9127.19,7497.38,602.541,45846.27,331.1969,321.7094,233.3337,207.3633,604.39,429.226,232.6531
09/02/2022,8439.07,17742.3,10791.2653,9292.62,7573.02,612.425,46342.55,331.8755,322.8318,234.1511,208.1319,606.881,431.2723,234.428
10/02/2022,8286.94,17329.17,10624.8624,9277.1,7601.74,618.057,46537.82,328.0607,320.4695,233.4702,208.1848,604.796,431.4637,233.8932
11/02/2022,8129.96,16796.97,10516.9583,9191.04,7590.46,612.842,46537.82,330.1299,318.391,233.1826,207.6391,601.834,432.5708,234.7617
14/02/2022,8099.14,16815.87,10469.5076,8990.24,7462.22,603.022,45501.93,327.5046,316.6136,232.865,206.8707,598.583,438.992,237.3438
15/02/2022,8227.5,17230.98,10758.0615,9165.55,7538.84,607.329,45141.67,326.1248,317.799,232.4842,207.0152,599.959,435.8976,234.7536
16/02/2022,8235.52,17214.3,10772.9669,9151.21,7533.75,614.825,46141.8,325.5308,318.2104,232.9397,207.4638,601.4,439.4959,238.5683
17/02/2022,8061.85,16705.9,10508.4503,9098.05,7477.69,614.201,45759.48,326.0469,317.9913,233.3051,207.5452,600.004,446.6638,238.2768
18/02/2022,8004.91,16515,10411.6727,9012.74,7454.13,608.709,45573.3,326.6534,317.9439,233.5763,207.4367,599.735,446.1526,238.4807
21/02/2022,8004.91,16515,10411.6727,8817,7425.07,602.642,45218.42,326.7479,318.0892,233.2278,207.2557,599.735,446.1526,238.4807
22/02/2022,7923.79,16351.4,10260.6566,8816.47,7434.87,596.307,44443.36,326.2118,318.0797,232.0545,206.5146,595.887,447.9592,242.5735
23/02/2022,7777.93,15925.72,10073.7344,8789.79,7438.8,596.437,44443.36,324.0017,318.0952,232.1348,206.7107,588.767,448.6685,244.282
24/02/2022,7894.7,16476.75,10343.4865,8470.97,7169.1,570.747,43638.85,323.8782,317.362,231.4893,204.9833,571.823,452.4074,246.267
25/02/2022,8071.95,16729.94,10577.3977,8783.77,7449.68,579.213,44510.59,325.0427,320.0051,231.4266,205.4571,582.944,443.3232,240.1389
28/02/2022,8052.85,16787.29,10615.4871,8680.99,7418.64,578.915,44595.18,328.9277,320.6738,231.713,205.0756,571.251,446.4139,244.7501
01/03/2022,7928.39,16514,10410.9084,8330.65,7291.27,581.452,45129.61,330.9651,320.8555,234.1842,205.48,570.91,456.5412,254.8871
02/03/2022,8076.39,16795.35,10672.1852,8453.1,7390.1,577.508,44370.26,325.9482,320.95,233.3304,205.1923,567.368,451.4961,260.8818
03/03/2022,8034.66,16551.41,10536.4437,8278.72,7203.07,579.6,44679.99,327.33,320.6984,233.1061,204.9773,568.606,454.6949,262.6514
04/03/2022,7971.3,16318.64,10374.2239,7867.72,6952.61,565.966,43685.09,328.5545,319.1829,234.1896,204.3707,559.414,461.9101,271.4194
07/03/2022,7736.08,15707.24,10117.4138,7770.82,6925.08,547.421,42400.6,325.3503,316.9611,232.3012,202.4326,553.234,468.8058,279.6246
08/03/2022,7680.26,15646.25,10178.6017,7755.49,6929.69,541.87,41676.94,321.9031,315.7101,230.9153,201.7133,551.033,479.9453,283.4054
09/03/2022,7878.47,16206.1,10455.4808,8332.36,7155.18,539.567,41553.51,321.2629,316.3293,230.2939,202.0178,556.381,467.0261,268.8902
10/03/2022,7845.17,16029.11,10433.0042,8081.78,7090.71,545.563,43189.04,318.3955,314.851,229.469,202.2563,557.149,469.9783,267.3671
11/03/2022,7743.79,15688.07,10267.1742,8160.12,7147.2,537.209,42302.04,317.956,313.706,229.1486,202.2073,557.77,466.4273,270.0767
14/03/2022,7687.5,15389.09,10072.893,8280.36,7184.98,522.083,42545.92,313.7468,310.452,228.4644,202.0756,556.064,460.8386,264.5446
15/03/2022,7852.2,15875.24,10214.8587,8273.72,7167.23,508.139,42610.86,314.4031,311.0902,228.9227,201.3629,556.16,453.6229,260.4877
16/03/2022,8028.1,16462.93,10535.7709,8609.24,7283.08,535.196,43309.42,317.2572,313.5325,228.6569,201.9756,563.191,448.8454,257.8663
17/03/2022,8127.56,16653.8,10714.4712,8599.55,7384.47,554.98,44807.7,319.7953,316.0964,228.8707,202.9802,568.214,456.7996,265.7291
18/03/2022,8222.41,17009.41,10824.4566,8637.46,7403.86,556.008,45101.13,321.2548,316.4019,229.3712,203.4739,568.817,453.4523,263.6217
21/03/2022,8219.14,16959.67,10720.009,8591.76,7441.51,552.23,45101.13,317.841,315.347,228.9096,204.0975,565.189,453.6804,268.5637
22/03/2022,8312.04,17287.91,10836.4469,8693.7,7475.83,560.255,45768.01,316.9237,314.7958,228.2111,204.1424,560.847,451.7871,268.3123
23/03/2022,8210.36,17043.96,10649.3501,8567.72,7459.75,564.941,47139.92,318.7465,315.0603,228.5496,204.2842,559.84,455.5215,275.3577
24/03/2022,8328.63,17419.29,10770.3246,8554.81,7473.43,563.09,47258.88,317.331,315.2126,228.1677,204.0797,560.399,461.4133,276.0297
25/03/2022,8370.86,17405.86,10783.6458,8564.42,7489.41,557.232,47325.2,314.963,314.2464,227.8265,204.0016,560.028,459.5669,277.5093
28/03/2022,8430.68,17680.84,10784.1818,8607.3,7479.2,557.192,46979.45,316.0923,314.2979,227.6577,203.9331,562.008,456.0444,269.737
29/03/2022,8534.02,17978.03,11070.0255,8862.13,7543.36,562.999,47498.15,318.8989,317.1187,227.5735,204.381,568.206,449.7908,264.2235
30/03/2022,8480.92,17780.72,10855.6916,8766.84,7584.89,569.564,47522.61,320.2694,317.6371,227.4394,204.6858,570.162,454.723,270.2754
31/03/2022,8348.57,17506.12,10747.6084,8641.45,7524.08,565.84,47173.86,320.6362,317.8605,228.5922,204.8576,566.839,458.2484,265.9137
01/04/2022,8377.04,17532.92,10857.0149,8677.23,7546.32,567.86,46910.28,320.1022,317.0874,228.3262,204.9118,565.324,451.1502,264.7779
04/04/2022,8444.86,17884.93,10879.6576,8749.06,7567.37,575.716,47029.8,320.8249,318.0781,228.9303,205.1934,567.191,453.5886,268.3985
05/04/2022,8339.81,17488.62,10623.43,8675.39,7622.23,573.325,47117.14,316.7817,316.5645,227.9519,205.2744,564.083,452.0725,269.773
06/04/2022,8258.79,17108.95,10472.5074,8472.68,7596.18,566.349,46375.01,314.7169,314.1545,227.4401,204.7755,558.974,451.049,266.1579
07/04/2022,8294.65,17147.86,10435.894,8422.44,7569.56,558.245,45592.1,313.6463,313.3793,227.0359,204.3787,558.011,454.5052,267.0472
08/04/2022,8272.76,16906.87,10357.2049,8553.94,7687.58,559.172,45756.96,310.5114,312.0036,226.7637,204.2118,554.61,456.3431,270.2348
11/04/2022,8133.14,16509.14,10283.4156,8512.38,7636.2,551.201,45478.41,307.4308,309.4772,225.6166,203.9179,549.13,456.9784,269.2364
12/04/2022,8105.53,16450.18,10317.8438,8494.31,7594.46,550.526,44653.44,308.0445,310.7485,225.7381,203.2957,548.714,463.5328,275.3668
13/04/2022,8197.19,16777.58,10516.7614,8486.53,7598.61,555.016,45515.67,308.2414,311.6469,225.855,202.8722,550.015,465.5602,280.0912
14/04/2022,8097.64,16395.14,10412.5829,8532.46,7634.75,554.507,46072.69,305.4791,311.3683,225.5277,202.7262,548.705,463.2715,283.1331
15/04/2022,8097.64,16395.14,10412.5829,8532.46,7634.75,552.292,45940.25,305.511,311.4171,225.5365,202.7485,548.705,463.2715,283.1331
18/04/2022,8095.98,16415.85,10335.5371,8532.46,7634.75,549.258,45442.61,304.0799,310.7299,225.5629,202.8093,547.644,466.0096,288.6331
19/04/2022,8226.07,16769.28,10546.5869,8502.15,7619.6,543.968,45756.95,301.7199,310.3111,224.6642,202.4196,543.902,459.5927,280.7956
20/04/2022,8221.07,16519.42,10585.2172,8648.74,7647.62,543.835,46151.63,304.5592,310.9113,224.9719,202.3964,544.798,458.8061,280.1704
21/04/2022,8100.25,16191.27,10342.7569,8718.04,7657.57,539.519,46720.02,302.1272,309.7071,224.1098,202.5484,543.397,457.0809,280.755
22/04/2022,7875.62,15762.21,10079.2551,8522.68,7550.89,533.92,45960.71,300.5103,308.0762,223.3106,202.4339,540.074,453.8307,275.9103
25/04/2022,7920.57,15970.32,10149.5865,8340.17,7409.2,519.276,45088.34,302.3814,308.0443,223.8149,201.7429,538.837,444.8772,271.2336
26/04/2022,7697.69,15352.76,9818.6321,8266.74,7414.88,520.946,45273.72,304.2934,308.2399,224.0483,201.4995,540.04,446.7888,274.3652
27/04/2022,7713.89,15345.26,9785.2716,8302.87,7454.44,518.171,44742.29,302.1965,307.666,223.609,200.3933,537.914,443.1863,277.2801
28/04/2022,7905.11,15880,9961.9887,8400.51,7545.44,523.22,45524.44,301.4898,307.2971,222.7588,200.0236,535.891,443.8073,276.2525
29/04/2022,7618.67,15170.44,9682.4205,8461.36,7580.97,534.364,45524.44,299.4265,305.3387,222.2147,199.4306,532.184,448.6053,276.9244
02/05/2022,7661.94,15431.3,9780.3237,8327.97,7580.97,532.605,45474.64,296.3727,303.4724,222.1923,199.1616,529.31,437.3513,275.8506
03/05/2022,7699,15448.33,9863.5225,8398.29,7597.83,530.969,45474.64,298.2151,304.8107,221.9584,198.6522,528.097,439.0052,275.1066
04/05/2022,7928.98,15974.46,10129.1247,8317.44,7529.63,528.323,45474.64,300.1351,305.804,221.3605,197.9109,530.205,438.5939,281.1523
05/05/2022,7646.9,15167.87,9720.472,8263.71,7540.14,525.807,45474.64,296.7309,303.7312,221.1586,197.7041,528.474,440.2243,283.2163
06/05/2022,7604.3,14986.77,9557.0517,8128.25,7424.24,512.333,45788.38,294.7772,301.8121,219.411,195.7388,523.842,441.9018,278.8146
09/05/2022,7361.08,14390.08,9155.0048,7902.89,7252.04,503.989,44628.19,295.6505,299.0098,219.1032,194.4159,519.136,436.2553,266.8905
10/05/2022,7379.2,14576.94,9154.079,7968.33,7278.81,500.291,44370.05,296.9502,299.6424,219.951,194.9127,520.027,432.151,266.5973
11/05/2022,7257.91,14130.64,8927.4589,8176.96,7383.76,502.279,44448.97,298.6242,299.4957,220.1305,196.0836,521.607,435.1217,272.5785
12/05/2022,7250.31,14106.65,9039.0529,8105.7,7272.08,490.682,43660.63,298.7622,298.0184,221.3216,196.1598,521.93,428.2672,272.0226
13/05/2022,7423.95,14628.95,9317.9365,8312.02,7457.89,498.993,44811.85,296.8757,298.7469,221.007,196.4123,521.973,424.3497,274.5183
16/05/2022,7394.91,14460.49,9270.3403,8274.5,7504.78,500.502,45014.31,297.1952,298.4492,221.0807,196.59,521.4,425.691,279.9468
17/05/2022,7544.35,14839.05,9566.3357,8404.39,7558.63,512.124,45205.41,294.9052,298.5359,220.3312,197.032,520.845,426.8727,281.6431
18/05/2022,7240.81,14091.71,9227.3314,8290.34,7477.93,513.311,45631.78,296.2844,296.0721,220.3071,197.048,519.866,426.1836,277.3817
19/05/2022,7199.11,14030.38,9235.4929,8183.55,7357.2,504.355,44769.78,296.9671,296.4021,220.3569,195.7744,519.144,432.1361,280.5499
20/05/2022,7200.25,13983.11,9220.4969,8220.61,7445.09,514.626,45339.84,298.3029,296.9438,220.4486,195.8484,520.823,432.289,279.3501
23/05/2022,7334.46,14217.93,9321.9779,8351.23,7569.47,514.275,45784.93,296.9349,297.8999,219.9727,195.8352,522.739,433.6132,283.2343
24/05/2022,7274.97,13905.51,9176.9115,8214.25,7540.17,506.133,45355.29,300.3417,298.4091,220.2493,195.552,524.716,437.7191,282.3443
25/05/2022,7343.81,14111.48,9355.5428,8280.78,7578.85,507.458,45236.02,302.889,302.1263,220.2385,195.3802,528.987,433.3113,282.7279
26/05/2022,7490.01,14505.37,9559.6339,8423.13,7623.54,509.154,45112.31,304.1771,306.5512,220.1601,195.948,532.501,433.6515,285.2108
27/05/2022,7676.26,14984.25,9819.1013,8577.5,7644.23,519.298,45412.17,304.8808,308.8228,220.6022,196.6383,535.915,434.4596,286.5252
30/05/2022,7676.26,14984.25,9819.1013,8653,7658.95,530.246,46408.78,304.9772,308.9697,220.0958,197.1371,535.915,434.4596,286.5252
31/05/2022,7628.57,14937.99,9697.0526,8535.36,7666.61,536.717,46256.8,303.1877,308.3307,219.3781,197.1805,533.743,432.429,281.1473
01/06/2022,7572.03,14828.31,9649.4181,8468.53,7600.62,531.981,46558.78,302.495,307.8665,219.0175,197.0005,532.182,432.5126,284.2805
02/06/2022,7712.51,15237.46,9873.3751,8550.38,7600.62,528.843,46484.15,302.323,307.9609,218.4283,196.9472,532.322,437.8369,286.4908
03/06/2022,7586.81,14829.89,9797.5123,8524.54,7600.62,528.503,47073.71,301.3328,306.4614,217.958,196.957,531.726,432.8905,286.4713
06/06/2022,7610.66,14891.02,9833.1566,8647.91,7676.57,533.818,47335.38,299.4496,305.5326,217.6199,196.9952,529.575,431.4102,291.839
07/06/2022,7683.29,15023.6,9987.835,8576.54,7667.19,528.734,47382.96,300.7477,304.5939,217.8598,196.869,528.803,433.3905,292.0548
08/06/2022,7600.55,14909.6,9839.9075,8536.41,7661.21,535.129,47875.27,299.7129,303.742,217.2329,196.7199,526.163,434.4349,291.2716
09/06/2022,7420.18,14502,9632.1434,8391.15,7545.62,531.873,47896.02,298.7214,301.8198,215.8842,195.9012,522.662,433.5839,292.5047
10/06/2022,7204.34,13985.54,9369.0435,8108.95,7385.45,525.686,47180.05,295.0671,298.1356,214.4148,194.3365,517.483,438.9109,289.9981
13/06/2022,6925.06,13341.98,8923.2259,7891.09,7272.71,506.684,45761.05,287.855,289.4938,211.6506,191.2405,504.555,428.7292,285.3394
14/06/2022,6900.62,13371.72,8891.0089,7829.55,7254.19,507.403,45154.72,286.4197,289.3936,210.0967,190.0507,502.756,424.4657,276.3995
15/06/2022,7001.46,13705.18,9012.7463,7958.29,7340.94,508.627,44639.75,290.4887,292.8881,210.8085,190.0404,506.216,425.9128,277.2277
16/06/2022,6774.34,13154.08,8590.4438,7723.05,7113.8,502.861,44818.17,290.9628,288.5959,209.4468,189.0591,503.682,433.0245,279.1219
17/06/2022,6789.35,13317.7,8673.158,7746.82,7084.79,501.161,44024.86,291.1826,289.9404,209.7003,188.4857,504.607,430.8674,271.5359
20/06/2022,6789.35,13317.7,8673.158,7817.5,7191.38,499.161,43699.75,291.2799,290.0897,209.3715,188.3749,504.607,430.8674,271.5359
21/06/2022,6955.8,13651.75,8820.844,7875.87,7221.92,507.524,44508.89,289.6982,290.6258,209.2708,188.5335,503.814,430.5247,270.6293
22/06/2022,6946.83,13629.23,8801.5082,7809.68,7158.48,495.998,44351.91,291.9071,289.5486,210.2777,188.308,504.274,430.4511,267.2196
23/06/2022,7013.26,13830.18,8913.0213,7745.78,7091.33,497.208,44392.68,292.9829,290.1255,212.1882,188.0919,506.424,428.4574,259.0467
24/06/2022,7227.7,14312.76,9194.9792,7964.15,7281.59,505.146,44940.04,292.5505,292.5823,212.1476,187.7542,506.321,428.5944,259.9202
27/06/2022,7206.37,14197.36,9226.3875,7977.03,7331.6,513.46,45588.02,291.0388,292.4548,211.2836,187.7127,504.942,427.3663,261.0944
28/06/2022,7061.2,13759.35,9055.2232,8000.5,7397.35,514.808,45892.29,290.7377,289.4832,210.1865,187.3675,500.091,426.544,262.9382
29/06/2022,7056.72,13784.2,8958.2258,7921.66,7386.15,507.215,45536.88,292.37,287.1527,210.7738,186.5001,498.53,425.6982,262.051
30/06/2022,6995.73,13601.82,8899.5371,7787.65,7242.59,501.052,44843.6,293.017,286.4347,211.537,185.0007,498.298,423.3299,250.8549
01/07/2022,7069.62,13698.72,9003.2012,7772.86,7241.96,497.16,44066.41,294.9977,287.492,213.3564,184.9105,503.511,421.9919,251.0391
04/07/2022,7069.62,13698.72,9003.2012,7782.14,7306.62,497.656,44437.13,295.0955,287.6425,212.1864,184.805,503.511,421.9919,251.0391
05/07/2022,7081.72,13931.94,9074.1632,7573.44,7097.31,497.138,44895.3,296.1454,287.5173,213.8605,184.878,502.205,413.2666,239.8189
06/07/2022,7107.12,14017.91,9002.5988,7713.95,7180.45,492.07,44358.7,294.3576,288.8826,214.6013,184.5866,500.823,406.8683,237.4346
07/07/2022,7214.05,14321.29,9222.1928,7864.22,7268.65,499.148,45009.24,294.5123,291.8313,213.9939,184.9761,499.791,407.639,246.8495
08/07/2022,7208.46,14341.38,9221.5461,7908.87,7275.89,501.834,45054.54,293.8398,292.3738,214.4758,185.7878,498.261,408.2692,248.523
11/07/2022,7125.45,14027.47,9027.0155,7830.25,7276.25,492.634,45555.95,296.0438,292.4789,215.5773,186.2813,496.558,405.8586,249.5716
12/07/2022,7059.67,13891.11,9007.1321,7864.88,7289.67,485.787,44747.8,296.4203,292.6922,216.6925,186.4809,493.656,404.2819,240.1036
13/07/2022,7028.31,13871.64,8996.3924,7790.28,7235.58,487.403,44989.25,297.5637,292.3003,216.0637,186.6347,488.697,406.7967,243.7699
14/07/2022,7007.86,13918.8,8900.5236,7660.9,7117.9,485.051,45268.95,295.6902,290.7102,215.4422,186.3795,485.261,399.9396,239.611
15/07/2022,7142.43,14173.35,9092.7705,7842.67,7238.42,483.316,45515.45,297.5368,293.4259,216.0678,186.3248,486.324,399.2214,243.3765
18/07/2022,7082.7,14047.84,9061.7719,7924.18,7303.36,492.7,45515.45,297.2801,294.6374,215.506,186.7668,489.012,400.6826,251.2938
19/07/2022,7278.58,14487.72,9379.266,8094.71,7377.21,492.451,45809.75,296.6481,296.2745,214.9551,187.3536,490.093,400.687,248.9658
20/07/2022,7321.58,14712.74,9528.6022,8089.73,7344.89,495.816,47030.67,297.0315,298.2701,215.9528,189.4534,494.768,398.3032,252.218
21/07/2022,7394.24,14925.31,9574.3648,8115.18,7351.24,497.945,47239.21,300.5876,299.4089,216.3246,189.9126,497.889,401.4842,248.5906
22/07/2022,7325.3,14661.63,9419.2363,8115.14,7357.17,497.8,47428.93,303.3819,301.2714,218.7904,190.8553,501.945,404.7584,250.0411
25/07/2022,7334.93,14581.14,9476.0186,8132.43,7387.43,496.167,47062.93,301.0949,301.2259,219.4673,191.9665,503.578,402.9403,253.4153
26/07/2022,7250.3,14295.72,9410.7232,8067.44,7387.41,497.708,46988.1,300.5839,299.6417,220.0844,192.1005,502.926,402.6439,256.1514
27/07/2022,7440,14904.33,9635.4009,8140.6,7429.83,497.747,47091.86,301.9135,301.6811,219.9213,192.0101,503.524,403.0897,257.4535
28/07/2022,7530.92,15042.52,9764.6701,8240.83,7429.3,501.679,47264.11,304.2957,303.5273,221.5392,192.5211,510.37,410.4722,258.2257
29/07/2022,7638.48,15316.04,9828.6738,8366.96,7508.38,499.821,47240.59,305.221,305.9446,221.5675,193.3176,514.623,413.4244,261.5476
01/08/2022,7616.96,15307.54,9818.8546,8363.62,7498.25,500.546,47566.34,307.2393,306.5651,222.2768,194.0713,517.245,414.8804,257.2579
02/08/2022,7566.23,15261.19,9814.7279,8314.01,7493.9,495.175,46889,302.8547,306.1059,222.1286,194.2417,516.079,415.3734,252.9389
03/08/2022,7684.64,15677.16,9953.1268,8422.12,7530.88,495.965,47139.07,305.2743,306.6929,221.2122,194.411,515.472,412.3154,253.1391
04/08/2022,7679.14,15747.69,9940.5848,8473.32,7543.74,500.445,47462.5,305.8874,307.7777,221.8666,195.149,520.45,419.4233,253.5348
05/08/2022,7667.34,15628.31,10021.5518,8407.4,7535.31,504.635,47876.56,301.6064,306.7549,220.762,195.4147,519.159,415.808,253.1367
08/08/2022,7657.95,15570.88,10122.9731,8480.96,7578.48,504.133,48001.23,303.7445,307.9645,221.1228,195.734,522.507,419.1445,252.0043
09/08/2022,7625.75,15392.72,9975.8461,8386.49,7584.34,504.085,47577.72,302.5653,306.223,220.7243,195.9527,521.937,420.8232,254.9389
10/08/2022,7788.34,15831.1,10270.0462,8463.18,7603.54,501.932,47270.79,303.4812,308.9593,221.2309,195.9058,524.999,421.1786,259.3724
11/08/2022,7784.32,15730.86,10302.5182,8480.57,7588.74,510.601,47270.79,301.716,309.3075,220.7632,196.5609,527.783,419.6994,265.6729
12/08/2022,7919.86,16055.88,10520.0307,8526.42,7624.29,512.949,48507.22,303.9786,309.5108,220.5191,196.9908,527.012,421.6572,264.7642
15/08/2022,7951.48,16175.79,10545.4689,8555.33,7632.69,512.051,49059.43,304.6426,309.7666,221.4568,197.3025,527.025,417.7069,260.9048
16/08/2022,7966.67,16138.1,10542.2194,8590.56,7660.04,511.694,49054.55,304.1742,308.8781,220.7648,197.2596,525.017,415.7859,261.2736
